Geneid	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.1.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.3.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.4.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.1.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.2.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.3.bam	gene_name	gene_biotype
48158	ENSG00000265423	0	0	0	0	0	0	MIR4652	miRNA
48159	ENSG00000265425	0	0	0	0	0	0	NA	lncRNA
48160	ENSG00000265428	0	0	0	0	0	0	NA	processed_pseudogene
48161	ENSG00000265429	0	0	3	0	0	0	MIR4782	miRNA
48162	ENSG00000265432	0	0	0	0	0	0	MIR4308	miRNA
48163	ENSG00000265433	0	0	0	0	0	0	MIR4447	miRNA
48164	ENSG00000265435	0	0	0	0	0	0	MIR3121	miRNA
48165	ENSG00000265437	0	4	4	2	4	4	NA	processed_pseudogene
48166	ENSG00000265439	0	0	0	0	0	0	RN7SL811P	misc_RNA
48167	ENSG00000265442	0	0	1	0	0	0	MIR3941	miRNA
48168	ENSG00000265443	0	0	1	4	0	2	NA	lncRNA
48169	ENSG00000265444	0	0	0	0	0	0	MIR4733	miRNA
48170	ENSG00000265445	0	0	0	2	0	0	NA	lncRNA
48171	ENSG00000265450	0	0	0	4	0	0	MIR4502	miRNA
48172	ENSG00000265451	4	4	0	0	0	0	CLASP1-AS1	lncRNA
48173	ENSG00000265452	6	1	3	1	4	3	MIR3682	miRNA
48174	ENSG00000265453	0	0	0	0	0	0	NA	processed_pseudogene
48175	ENSG00000265456	0	0	0	0	0	0	MIR3672	miRNA
48176	ENSG00000265458	31	28	30	4	13	25	NARF-AS2	lncRNA
48177	ENSG00000265460	0	0	0	0	3	0	NA	transcribed_processed_pseudogene
48178	ENSG00000265462	0	0	0	0	0	0	MIR3680-1	miRNA
48179	ENSG00000265465	1	0	2	0	0	2	MIR4768	miRNA
48180	ENSG00000265469	0	0	0	0	0	0	POLR3KP2	processed_pseudogene
48181	ENSG00000265470	0	0	0	0	0	0	MIR548AQ	miRNA
48182	ENSG00000265472	0	0	0	0	0	0	FAM32DP	processed_pseudogene
48183	ENSG00000265474	2	5	2	1	2	2	NA	lncRNA
48184	ENSG00000265477	0	0	0	0	0	0	NA	lncRNA
48185	ENSG00000265478	0	6	1	3	2	8	NA	lncRNA
48186	ENSG00000265479	4	5	7	1	3	6	DTX2P1-UPK3BP1-PMS2P11	lncRNA
48187	ENSG00000265480	4	0	0	0	6	3	KRT18P55	transcribed_unprocessed_pseudogene
48188	ENSG00000265483	0	0	0	0	0	0	MIR4443	miRNA
48189	ENSG00000265484	0	0	0	0	0	0	NA	lncRNA
48190	ENSG00000265485	0	0	0	0	0	0	LINC01915	lncRNA
48191	ENSG00000265486	0	0	0	0	0	0	RN7SL518P	misc_RNA
48192	ENSG00000265487	0	0	0	0	0	0	NA	lncRNA
48193	ENSG00000265489	4	0	0	0	0	0	ARHGAP44-AS1	lncRNA
48194	ENSG00000265490	0	4	1	5	2	2	NA	lncRNA
48195	ENSG00000265491	962	1187	1163	1603	1406	1566	RNF115	protein_coding
48196	ENSG00000265494	2	0	0	4	0	0	NA	lncRNA
48197	ENSG00000265496	0	0	3	3	6	4	NA	lncRNA
48198	ENSG00000265499	0	0	0	0	0	0	MIR3156-2	miRNA
48199	ENSG00000265503	0	0	0	0	0	0	MIR1269B	miRNA
48200	ENSG00000265507	0	0	0	0	0	0	MIR4435-1	miRNA
48201	ENSG00000265510	0	0	0	0	0	0	MIR4436A	miRNA
48202	ENSG00000265511	19	29	11	15	13	12	NA	lncRNA
48203	ENSG00000265514	0	0	0	0	0	0	LINC01892	lncRNA
48204	ENSG00000265519	106	126	94	61	82	87	NA	lncRNA
48205	ENSG00000265520	0	0	0	0	0	0	MIR548V	miRNA
48206	ENSG00000265521	0	0	0	0	0	0	MIR5697	miRNA
48207	ENSG00000265526	0	0	0	0	0	0	MIR4304	miRNA
48208	ENSG00000265527	0	0	0	0	0	0	MIR5690	miRNA
48209	ENSG00000265531	0	0	0	0	2	0	FCGR1CP	unprocessed_pseudogene
48210	ENSG00000265533	3	6	0	2	0	2	DSEL-AS1	lncRNA
48211	ENSG00000265535	0	0	0	0	0	0	RN7SL475P	misc_RNA
48212	ENSG00000265537	0	0	0	0	0	0	MIR3180-1	miRNA
48213	ENSG00000265538	0	0	0	0	0	0	MIR4421	miRNA
48214	ENSG00000265539	1	1	8	0	2	2	MIR3164	miRNA
48215	ENSG00000265541	0	0	0	0	0	0	H3P41	unprocessed_pseudogene
48216	ENSG00000265542	0	1	0	0	0	0	NA	lncRNA
48217	ENSG00000265544	0	0	0	0	0	0	AA06	lncRNA
48218	ENSG00000265545	0	0	0	0	0	0	ELOCP27	processed_pseudogene
48219	ENSG00000265547	0	0	0	0	0	0	NA	lncRNA
48220	ENSG00000265552	0	0	0	0	0	0	NA	lncRNA
48221	ENSG00000265554	0	0	0	0	0	0	NA	lncRNA
48222	ENSG00000265555	0	0	0	0	0	0	LINC01903	lncRNA
48223	ENSG00000265558	0	0	0	0	0	0	MIR3918	miRNA
48224	ENSG00000265559	0	1	1	0	1	2	RN7SL652P	misc_RNA
48225	ENSG00000265561	0	0	0	0	0	0	MIR1268B	miRNA
48226	ENSG00000265564	0	0	0	0	0	0	PIGPP4	processed_pseudogene
48227	ENSG00000265565	0	0	0	0	0	0	MIR3143	miRNA
48228	ENSG00000265566	0	0	0	0	0	2	RN7SL605P	misc_RNA
48229	ENSG00000265574	9	7	5	6	13	0	WDR45BP1	processed_pseudogene
48230	ENSG00000265579	0	0	0	0	0	0	NA	lncRNA
48231	ENSG00000265584	0	0	0	0	0	0	MIR3978	miRNA
48232	ENSG00000265588	0	0	0	0	0	0	MIR5708	miRNA
48233	ENSG00000265590	10	9	2	7	9	6	CFAP298-TCP10L	protein_coding
48234	ENSG00000265593	0	0	0	0	0	0	NPM1P45	processed_pseudogene
48235	ENSG00000265595	0	0	0	0	0	0	MIR4756	miRNA
48236	ENSG00000265596	0	0	0	0	0	0	MIR3659	miRNA
48237	ENSG00000265598	0	0	0	0	0	0	MIR5707	miRNA
48238	ENSG00000265599	0	0	0	0	0	0	MIR4471	miRNA
48239	ENSG00000265606	0	0	0	0	0	0	MIR4695	miRNA
48240	ENSG00000265612	0	0	0	0	0	0	MIR4539	miRNA
48241	ENSG00000265614	0	0	0	0	0	0	NA	processed_pseudogene
48242	ENSG00000265617	0	0	0	0	0	0	MIR548AG2	miRNA
48243	ENSG00000265618	0	0	0	0	0	0	NA	lncRNA
48244	ENSG00000265623	0	0	0	0	0	0	MIR3139	miRNA
48245	ENSG00000265625	0	2	0	0	0	0	NA	lncRNA
48246	ENSG00000265626	0	0	0	0	0	0	NA	processed_pseudogene
48247	ENSG00000265630	0	0	0	0	0	0	NA	unprocessed_pseudogene
48248	ENSG00000265631	0	0	0	0	0	0	BNIP3P3	processed_pseudogene
48249	ENSG00000265635	0	0	0	0	0	0	MIR3612	miRNA
48250	ENSG00000265639	0	0	0	0	0	0	NA	processed_pseudogene
48251	ENSG00000265641	0	0	0	0	0	0	MIR3929	miRNA
48252	ENSG00000265643	2	0	0	0	0	0	NA	lncRNA
48253	ENSG00000265644	0	0	0	0	0	0	NA	lncRNA
48254	ENSG00000265646	3	1	3	1	6	1	TUFMP1	processed_pseudogene
48255	ENSG00000265648	0	0	0	0	0	0	RN7SL279P	misc_RNA
48256	ENSG00000265653	0	0	0	0	0	0	MIR548AK	miRNA
48257	ENSG00000265656	0	2	1	0	0	0	NA	lncRNA
48258	ENSG00000265657	0	0	0	0	0	0	MIR3151	miRNA
48259	ENSG00000265658	0	0	0	0	0	0	MIR3690	miRNA
48260	ENSG00000265660	0	0	0	0	0	0	MIR4664	miRNA
48261	ENSG00000265664	0	0	0	0	0	0	NA	lncRNA
48262	ENSG00000265666	26	47	41	31	49	28	RARA-AS1	lncRNA
48263	ENSG00000265669	0	0	0	0	0	0	MIR548AJ1	miRNA
48264	ENSG00000265670	0	0	0	0	0	0	NA	lncRNA
48265	ENSG00000265671	0	0	0	0	0	0	NA	lncRNA
48266	ENSG00000265673	0	0	0	0	0	0	MIR4508	miRNA
48267	ENSG00000265675	0	2	0	0	6	0	RN7SL708P	misc_RNA
48268	ENSG00000265678	20	9	28	16	16	36	NA	lncRNA
48269	ENSG00000265681	239	185	165	103	174	121	RPL17	protein_coding
48270	ENSG00000265682	0	0	0	0	0	0	MIR4267	miRNA
48271	ENSG00000265683	0	2	1	0	0	0	SYPL1P2	processed_pseudogene
48272	ENSG00000265684	0	0	0	0	1	0	RN7SL378P	misc_RNA
48273	ENSG00000265688	173	187	191	114	72	94	MAFG-DT	lncRNA
48274	ENSG00000265689	0	0	0	0	0	0	NA	lncRNA
48275	ENSG00000265690	0	0	0	0	0	0	NA	protein_coding
48276	ENSG00000265691	0	0	0	0	0	0	MIR4460	miRNA
48277	ENSG00000265692	2	2	8	0	0	1	LINC01970	lncRNA
48278	ENSG00000265693	0	0	0	0	0	0	NA	transcribed_processed_pseudogene
48279	ENSG00000265694	0	0	0	0	0	0	MIR4774	miRNA
48280	ENSG00000265697	0	0	0	0	0	0	NA	lncRNA
48281	ENSG00000265698	0	0	0	0	0	0	LARP7P3	processed_pseudogene
48282	ENSG00000265699	0	0	0	0	0	0	MIR548AE2	miRNA
48283	ENSG00000265702	2	4	6	2	1	2	NA	lncRNA
48284	ENSG00000265706	0	0	0	0	0	0	SNORD53B	snoRNA
48285	ENSG00000265712	0	0	0	0	0	0	NA	processed_pseudogene
48286	ENSG00000265713	0	0	0	0	0	2	NA	transcribed_processed_pseudogene
48287	ENSG00000265717	0	0	0	0	0	0	NA	lncRNA
48288	ENSG00000265719	0	0	0	0	0	0	MIR4681	miRNA
48289	ENSG00000265724	0	2	1	0	0	0	MIR4284	miRNA
48290	ENSG00000265725	0	0	0	0	0	0	MIR3144	miRNA
48291	ENSG00000265727	0	4	0	0	0	0	RN7SL648P	misc_RNA
48292	ENSG00000265728	2	0	2	0	3	4	NA	lncRNA
48293	ENSG00000265733	0	0	0	0	0	0	SNORA74C-1	snoRNA
48294	ENSG00000265734	0	0	0	0	0	0	MIR4438	miRNA
48295	ENSG00000265735	3	1	1	1	5	3	RN7SL5P	misc_RNA
48296	ENSG00000265737	0	0	0	0	0	0	NA	lncRNA
48297	ENSG00000265739	2	0	0	0	2	0	NA	lncRNA
48298	ENSG00000265740	0	0	0	0	0	0	RN7SL339P	misc_RNA
48299	ENSG00000265743	0	0	0	0	0	0	NA	lncRNA
48300	ENSG00000265744	0	0	0	0	0	0	MIR4427	miRNA
48301	ENSG00000265745	0	0	0	0	0	0	RN7SL375P	misc_RNA
48302	ENSG00000265746	0	0	0	1	0	0	KYNUP2	processed_pseudogene
48303	ENSG00000265749	1	8	7	7	16	7	NA	lncRNA
48304	ENSG00000265750	7	3	10	2	2	4	NA	lncRNA
48305	ENSG00000265751	0	0	0	0	0	0	NA	lncRNA
48306	ENSG00000265752	0	0	2	0	0	0	NA	lncRNA
48307	ENSG00000265753	0	0	0	0	0	2	RN7SL444P	misc_RNA
48308	ENSG00000265758	0	0	0	0	0	0	LINC01900	lncRNA
48309	ENSG00000265763	4	0	0	0	2	0	ZNF488	protein_coding
48310	ENSG00000265766	0	0	0	4	0	6	CXADRP3	transcribed_processed_pseudogene
48311	ENSG00000265768	0	0	0	0	0	0	MIR4506	miRNA
48312	ENSG00000265775	0	0	0	0	0	0	NA	lncRNA
48313	ENSG00000265776	0	0	0	0	0	0	MIR3670-3	miRNA
48314	ENSG00000265777	0	0	0	0	0	0	RN7SL624P	misc_RNA
48315	ENSG00000265778	31	18	38	10	9	7	ZNF516-AS1	lncRNA
48316	ENSG00000265781	0	0	0	0	0	0	NA	lncRNA
48317	ENSG00000265784	0	0	0	0	0	0	NA	lncRNA
48318	ENSG00000265786	0	0	0	0	0	0	LINC01906	lncRNA
48319	ENSG00000265787	0	0	0	0	0	0	CYP4F35P	transcribed_unprocessed_pseudogene
48320	ENSG00000265788	0	0	0	0	0	0	NOS2P1	transcribed_unprocessed_pseudogene
48321	ENSG00000265789	0	0	0	0	0	0	MIR4330	miRNA
48322	ENSG00000265790	0	0	0	0	0	0	RNASEH1P1	processed_pseudogene
48323	ENSG00000265791	1	0	5	1	5	3	NA	lncRNA
48324	ENSG00000265793	0	0	0	0	0	0	MIR3118-4	miRNA
48325	ENSG00000265794	0	0	0	0	0	0	NA	lncRNA
48326	ENSG00000265798	0	0	1	0	0	0	NA	transcribed_unprocessed_pseudogene
48327	ENSG00000265799	0	0	0	0	1	0	NA	lncRNA
48328	ENSG00000265800	2	0	2	2	11	0	NA	lncRNA
48329	ENSG00000265801	0	0	0	0	0	0	NA	lncRNA
48330	ENSG00000265802	8	2	4	9	2	0	RN7SL49P	misc_RNA
48331	ENSG00000265806	12	18	11	8	14	13	MIR4292	miRNA
48332	ENSG00000265808	3958	4445	4789	3923	3960	4553	SEC22B	protein_coding
48333	ENSG00000265810	0	0	0	1	0	0	MIR3907	miRNA
48334	ENSG00000265813	0	0	0	0	0	0	RN7SL300P	misc_RNA
48335	ENSG00000265814	0	0	0	0	0	0	RN7SL376P	misc_RNA
48336	ENSG00000265815	0	0	0	0	0	0	NA	miRNA
48337	ENSG00000265817	54	58	60	56	45	62	FSBP	protein_coding
48338	ENSG00000265818	0	0	0	0	0	0	EEF1E1-BLOC1S5	protein_coding
48339	ENSG00000265820	0	2	4	0	0	2	MIR3177	miRNA
48340	ENSG00000265822	0	0	0	0	0	0	MIR4422	miRNA
48341	ENSG00000265828	0	0	0	0	0	0	MIR3939	miRNA
48342	ENSG00000265829	0	0	0	0	0	0	MIR548AG1	miRNA
48343	ENSG00000265831	0	0	0	0	0	0	MIR3123	miRNA
48344	ENSG00000265833	0	0	0	0	0	0	NA	processed_pseudogene
48345	ENSG00000265836	0	0	0	0	0	0	CCND3P2	processed_pseudogene
48346	ENSG00000265840	0	0	0	0	0	0	NA	lncRNA
48347	ENSG00000265841	0	0	0	0	0	0	MIR548X	miRNA
48348	ENSG00000265843	0	0	0	0	0	0	LINC01029	lncRNA
48349	ENSG00000265844	0	0	0	0	0	0	NA	lncRNA
48350	ENSG00000265845	2	3	1	3	0	8	NA	lncRNA
48351	ENSG00000265846	0	0	0	0	0	0	MIR4276	miRNA
48352	ENSG00000265847	0	0	0	0	0	0	MIR4287	miRNA
48353	ENSG00000265848	0	0	0	0	0	0	MIR3689D1	miRNA
48354	ENSG00000265850	0	0	0	0	0	0	MIR4797	miRNA
48355	ENSG00000265853	0	0	0	0	0	0	NA	processed_pseudogene
48356	ENSG00000265855	0	0	1	0	0	0	MIR4514	miRNA
48357	ENSG00000265859	0	0	0	0	0	0	MIR5704	miRNA
48358	ENSG00000265861	0	0	0	0	0	0	MIR4495	miRNA
48359	ENSG00000265863	0	0	0	0	0	0	GPR160P2	processed_pseudogene
48360	ENSG00000265867	1	0	0	0	0	0	MIR4516	miRNA
48361	ENSG00000265871	0	0	0	0	0	2	MIR3174	miRNA
48362	ENSG00000265872	0	0	0	0	0	0	MIR3689A	miRNA
48363	ENSG00000265873	0	0	0	0	0	0	MIR4289	miRNA
48364	ENSG00000265874	6	1	1	0	5	6	MIR4489	miRNA
48365	ENSG00000265878	0	0	0	0	0	0	MIR3914-1	miRNA
48366	ENSG00000265879	0	0	0	0	0	0	MIR4748	miRNA
48367	ENSG00000265881	0	0	0	0	0	0	PDLIM1P2	processed_pseudogene
48368	ENSG00000265882	0	0	0	0	0	0	RN7SL73P	misc_RNA
48369	ENSG00000265883	0	0	0	0	0	0	NA	processed_pseudogene
48370	ENSG00000265885	0	0	0	0	0	0	RN7SL783P	misc_RNA
48371	ENSG00000265888	0	0	0	0	0	0	DSCAS	lncRNA
48372	ENSG00000265889	0	0	0	0	0	0	Y_RNA	misc_RNA
48373	ENSG00000265892	0	0	0	0	0	0	RN7SL311P	misc_RNA
48374	ENSG00000265894	0	0	0	0	0	0	RN7SL357P	misc_RNA
48375	ENSG00000265897	0	0	0	0	0	0	NA	processed_pseudogene
48376	ENSG00000265902	0	0	0	0	0	0	MIR4696	miRNA
48377	ENSG00000265905	0	0	0	0	0	0	RN7SL96P	misc_RNA
48378	ENSG00000265907	0	0	0	0	4	0	NA	lncRNA
48379	ENSG00000265908	0	2	0	0	6	2	NA	lncRNA
48380	ENSG00000265912	0	0	0	0	0	2	NA	lncRNA
48381	ENSG00000265916	0	0	0	0	1	0	NA	processed_pseudogene
48382	ENSG00000265917	1	10	3	3	0	1	MIR3685	miRNA
48383	ENSG00000265918	0	0	0	0	0	0	RN7SL543P	misc_RNA
48384	ENSG00000265919	0	0	0	0	0	0	MIR4280	miRNA
48385	ENSG00000265924	0	0	0	0	0	0	MIR5692C1	miRNA
48386	ENSG00000265927	0	0	0	0	0	0	NA	lncRNA
48387	ENSG00000265929	0	0	0	0	0	0	MIR5195	miRNA
48388	ENSG00000265932	0	3	0	0	0	0	MIR3146	miRNA
48389	ENSG00000265933	0	0	0	0	0	0	LINC00668	lncRNA
48390	ENSG00000265934	0	0	0	0	0	0	ARL2BPP1	processed_pseudogene
48391	ENSG00000265935	0	0	0	0	0	0	NA	lncRNA
48392	ENSG00000265936	0	1	0	0	0	0	NA	processed_pseudogene
48393	ENSG00000265939	0	2	0	0	2	4	UBE2CP2	processed_pseudogene
48394	ENSG00000265942	4	0	0	1	2	0	RN7SL577P	misc_RNA
48395	ENSG00000265943	0	0	1	1	4	0	NA	lncRNA
48396	ENSG00000265944	0	0	0	0	0	0	LINC01387	lncRNA
48397	ENSG00000265946	0	0	0	0	0	0	NA	processed_pseudogene
48398	ENSG00000265948	0	0	0	0	0	0	NA	lncRNA
48399	ENSG00000265954	0	0	0	0	0	0	MIR4749	miRNA
48400	ENSG00000265956	0	1	0	0	0	0	MIR4445	miRNA
48401	ENSG00000265957	0	0	0	0	0	0	MIR4319	miRNA
48402	ENSG00000265961	0	0	0	0	0	0	Y_RNA	misc_RNA
48403	ENSG00000265962	5	0	2	4	8	2	GACAT2	lncRNA
48404	ENSG00000265964	0	0	0	0	0	0	NA	lncRNA
48405	ENSG00000265965	0	0	0	0	0	0	MIR4266	miRNA
48406	ENSG00000265967	0	0	0	0	0	0	NA	lncRNA
48407	ENSG00000265971	0	0	1	0	0	2	NA	lncRNA
48408	ENSG00000265972	24419	22575	24524	11459	9470	5844	TXNIP	protein_coding
48409	ENSG00000265973	0	0	0	0	0	0	NA	unprocessed_pseudogene
48410	ENSG00000265975	0	0	0	0	0	0	NA	lncRNA
48411	ENSG00000265976	0	0	0	0	0	0	MIR4725	miRNA
48412	ENSG00000265980	0	0	0	0	0	0	NA	lncRNA
48413	ENSG00000265981	0	1	1	0	0	0	MIR544B	miRNA
48414	ENSG00000265982	52	48	53	22	27	33	NA	unprocessed_pseudogene
48415	ENSG00000265984	6	2	10	2	3	0	GREB1L-DT	lncRNA
48416	ENSG00000265986	0	0	0	0	0	0	MIR4735	miRNA
48417	ENSG00000265987	0	0	0	0	0	0	NA	lncRNA
48418	ENSG00000265991	0	0	0	0	0	0	MIR4519	miRNA
48419	ENSG00000265992	0	0	0	0	0	0	ESRG	lncRNA
48420	ENSG00000265993	0	0	0	0	0	0	MIR5694	miRNA
48421	ENSG00000265994	0	0	0	0	0	0	NA	lncRNA
48422	ENSG00000265995	0	0	0	0	0	0	NA	lncRNA
48423	ENSG00000265996	0	0	0	0	0	0	MIR3671	miRNA
48424	ENSG00000266002	0	0	0	0	0	0	NA	lncRNA
48425	ENSG00000266003	0	0	0	0	0	0	NA	processed_pseudogene
48426	ENSG00000266006	0	0	0	0	0	0	MIR4488	miRNA
48427	ENSG00000266009	0	0	0	0	0	0	NA	transcribed_processed_pseudogene
48428	ENSG00000266010	48	41	64	30	19	25	GATA6-AS1	lncRNA
48429	ENSG00000266012	0	0	0	0	0	0	MIR4764	miRNA
48430	ENSG00000266013	0	0	0	0	0	0	LINC02079	lncRNA
48431	ENSG00000266014	0	0	0	0	0	0	NA	lncRNA
48432	ENSG00000266015	0	0	0	0	0	0	MIR4309	miRNA
48433	ENSG00000266016	0	0	0	0	0	0	MIR548Z	miRNA
48434	ENSG00000266017	1	0	12	4	1	5	MIR4477B	miRNA
48435	ENSG00000266019	2	0	0	0	0	0	MIR3609	miRNA
48436	ENSG00000266028	1696	1798	1757	1645	1728	2126	SRGAP2	protein_coding
48437	ENSG00000266036	0	0	0	0	0	0	SLC9A3R1-AS1	lncRNA
48438	ENSG00000266038	0	0	0	0	0	0	MIR4659A	miRNA
48439	ENSG00000266039	0	0	0	0	0	0	MIR4509-2	miRNA
48440	ENSG00000266041	0	0	0	0	0	0	MIR4690	miRNA
48441	ENSG00000266042	0	0	0	0	0	0	NA	processed_pseudogene
48442	ENSG00000266043	0	0	0	0	0	0	MIR3649	miRNA
48443	ENSG00000266048	0	0	0	0	0	0	NA	processed_pseudogene
48444	ENSG00000266049	0	0	0	0	0	0	NA	lncRNA
48445	ENSG00000266050	0	0	0	0	0	0	NA	transcribed_processed_pseudogene
48446	ENSG00000266052	0	0	0	0	0	0	MIR4500	miRNA
48447	ENSG00000266053	53	45	57	26	30	42	NDUFV2-AS1	lncRNA
48448	ENSG00000266059	0	0	0	0	0	0	RN7SL140P	misc_RNA
48449	ENSG00000266063	0	0	0	0	0	0	MIR4771-2	miRNA
48450	ENSG00000266065	0	0	0	0	0	0	NA	lncRNA
48451	ENSG00000266066	36	31	35	41	47	38	POLRMTP1	processed_pseudogene
48452	ENSG00000266071	0	0	0	0	0	0	MIR3617	miRNA
48453	ENSG00000266072	0	0	0	0	0	0	MIR5693	miRNA
48454	ENSG00000266074	1035	1404	1478	1370	1399	1861	BAHCC1	protein_coding
48455	ENSG00000266075	2	4	6	2	0	13	RN7SL574P	misc_RNA
48456	ENSG00000266076	0	0	0	0	0	0	NA	protein_coding
48457	ENSG00000266078	0	0	0	0	0	0	MIR4432	miRNA
48458	ENSG00000266079	0	0	0	0	0	0	SNORA59B	snoRNA
48459	ENSG00000266086	0	0	0	0	0	0	NA	protein_coding
48460	ENSG00000266088	3	4	4	9	14	4	NA	lncRNA
48461	ENSG00000266094	122	172	171	113	156	182	RASSF5	protein_coding
48462	ENSG00000266097	0	0	0	0	0	1	MIR5192	miRNA
48463	ENSG00000266099	0	0	0	0	0	0	MIR5700	miRNA
48464	ENSG00000266100	0	0	0	0	0	0	NA	lncRNA
48465	ENSG00000266101	0	0	0	0	0	0	NA	lncRNA
48466	ENSG00000266102	1	0	0	2	5	4	NA	lncRNA
48467	ENSG00000266104	4	0	10	4	0	0	MIR4326	miRNA
48468	ENSG00000266105	0	0	0	0	0	0	NA	processed_pseudogene
48469	ENSG00000266106	0	0	0	0	0	0	NA	lncRNA
48470	ENSG00000266107	0	0	0	0	0	0	MIR4525	miRNA
48471	ENSG00000266109	0	0	0	0	0	0	MIR4440	miRNA
48472	ENSG00000266110	0	0	0	0	0	0	MIR4423	miRNA
48473	ENSG00000266111	0	1	3	2	0	4	NA	lncRNA
48474	ENSG00000266114	0	0	0	0	0	0	NA	lncRNA
48475	ENSG00000266117	0	0	0	0	0	0	FBXO36P1	processed_pseudogene
48476	ENSG00000266120	0	0	0	0	0	1	NA	lncRNA
48477	ENSG00000266124	0	7	4	21	9	6	MIR5587	miRNA
48478	ENSG00000266126	0	0	0	0	0	0	NA	lncRNA
48479	ENSG00000266127	0	0	0	0	0	0	ZNF415P1	processed_pseudogene
48480	ENSG00000266128	0	0	0	0	0	0	RN7SL366P	misc_RNA
48481	ENSG00000266129	0	0	0	0	0	0	SRP68P1	processed_pseudogene
48482	ENSG00000266133	0	0	0	0	0	0	MIR4759	miRNA
48483	ENSG00000266139	0	0	0	0	0	0	MIR4435-2	miRNA
48484	ENSG00000266140	0	0	0	0	0	0	MIR4533	miRNA
48485	ENSG00000266144	0	0	0	0	0	0	MIR4654	miRNA
48486	ENSG00000266145	4	15	4	0	2	5	RHOT1P1	processed_pseudogene
48487	ENSG00000266146	0	0	0	0	0	0	MIR5190	miRNA
48488	ENSG00000266148	0	0	0	0	0	0	MIR5583-1	miRNA
48489	ENSG00000266149	0	0	0	0	0	0	NA	lncRNA
48490	ENSG00000266150	0	0	0	0	0	0	MIR4711	miRNA
48491	ENSG00000266151	0	0	0	0	0	0	MIR3646	miRNA
48492	ENSG00000266153	0	0	0	0	0	0	NA	lncRNA
48493	ENSG00000266155	0	0	0	0	0	0	NA	unprocessed_pseudogene
48494	ENSG00000266158	0	0	0	0	0	0	RN7SL785P	misc_RNA
48495	ENSG00000266160	0	0	0	0	0	0	RN7SL612P	misc_RNA
48496	ENSG00000266162	0	0	0	0	0	0	YWHAEP2	processed_pseudogene
48497	ENSG00000266166	0	0	0	0	0	0	RN7SL557P	misc_RNA
48498	ENSG00000266168	0	0	0	0	0	0	MIR3147	miRNA
48499	ENSG00000266171	1	3	10	2	5	10	NA	lncRNA
48500	ENSG00000266173	108	111	136	185	120	201	STRADA	protein_coding
48501	ENSG00000266174	0	0	0	0	0	0	MIR4666A	miRNA
48502	ENSG00000266179	0	0	0	0	0	0	NA	processed_pseudogene
48503	ENSG00000266180	0	0	0	0	0	0	MIR4282	miRNA
48504	ENSG00000266181	0	0	0	0	0	0	EIF4A3P1	processed_pseudogene
48505	ENSG00000266184	0	0	0	0	0	0	NA	processed_pseudogene
48506	ENSG00000266185	0	0	0	0	0	0	RN7SL804P	misc_RNA
48507	ENSG00000266187	0	0	0	0	0	0	RN7SL480P	misc_RNA
48508	ENSG00000266188	0	0	0	0	0	0	NA	miRNA
48509	ENSG00000266189	0	4	0	0	0	2	MIR3186	miRNA
48510	ENSG00000266190	0	0	0	0	0	0	NA	unprocessed_pseudogene
48511	ENSG00000266192	0	0	0	0	0	0	MIR1260B	miRNA
48512	ENSG00000266194	0	0	0	0	0	0	MIR4661	miRNA
48513	ENSG00000266195	0	0	0	0	0	0	RN7SL163P	misc_RNA
48514	ENSG00000266196	0	0	0	0	0	0	NA	lncRNA
48515	ENSG00000266200	0	0	0	0	0	0	PNLIPRP2	polymorphic_pseudogene
48516	ENSG00000266201	0	0	0	0	0	0	SS18L2P2	processed_pseudogene
48517	ENSG00000266202	0	0	0	0	0	0	NA	protein_coding
48518	ENSG00000266203	0	0	0	0	0	0	MIR5585	miRNA
48519	ENSG00000266204	0	0	0	0	0	0	MIR5589	miRNA
48520	ENSG00000266206	0	0	0	0	0	0	MIR3926-1	miRNA
48521	ENSG00000266208	0	0	0	0	0	0	NA	lncRNA
48522	ENSG00000266210	0	0	0	0	0	0	RN7SL371P	misc_RNA
48523	ENSG00000266211	0	0	0	0	0	0	MIR3156-3	miRNA
48524	ENSG00000266213	0	0	0	0	0	0	NA	lncRNA
48525	ENSG00000266215	0	0	0	0	0	0	MIR3167	miRNA
48526	ENSG00000266217	0	0	0	0	0	0	CTSLP2	unprocessed_pseudogene
48527	ENSG00000266222	0	0	0	0	0	0	NA	lncRNA
48528	ENSG00000266226	0	1	0	2	0	0	MIR4323	miRNA
48529	ENSG00000266227	0	0	0	0	0	0	NPM1P2	processed_pseudogene
48530	ENSG00000266228	0	0	0	0	0	0	MIR3611	miRNA
48531	ENSG00000266232	0	0	0	0	1	0	MIR3178	miRNA
48532	ENSG00000266235	6	24	16	3	23	8	MIR3176	miRNA
48533	ENSG00000266236	6	7	10	21	3	11	NARF-IT1	lncRNA
48534	ENSG00000266237	4	0	0	0	0	0	NA	lncRNA
48535	ENSG00000266240	0	0	0	1	0	0	MIR5091	miRNA
48536	ENSG00000266242	0	0	0	0	4	0	GRAMD4P7	processed_pseudogene
